Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,LayAOAV,ProbH,ProbD,ProbA,TotalProb,NormProbH,NormProbD,NormProbA,Margin,SpreadHA,RatioHA,LogOddsH,LogOddsD,LogOddsA
2022-05-22,2021,Arsenal,Everton,5,1,H,1.36,4.75,9.0,1,0.7352941176470588,0.21052631578947367,0.1111111111111111,1.0569315445476435,0.6956875508543532,0.19918633034987795,0.10512611879576893,5.693154454764349,-7.64,0.15111109432098954,0.3074846997479607,1.55814461804655,2.1972245773362196
2022-05-22,2021,Brentford,Leeds,1,2,A,2.45,3.8,2.62,1,0.4081632653061224,0.2631578947368421,0.38167938931297707,1.0530005493559416,0.3876192330153786,0.2499124002335994,0.362468366751022,5.300054935594156,-0.16999999999999993,0.9351141469029973,0.8960880245566357,1.33500106673234,0.9631743177730056
2022-05-22,2021,Brighton,West Ham,3,1,H,2.37,3.5,2.9,1,0.42194092827004215,0.2857142857142857,0.3448275862068966,1.0524828001912243,0.40090054506675094,0.2714669405166285,0.32763251441662067,5.248280019122431,-0.5299999999999998,0.8172410975030698,0.8628899551470398,1.252762968495368,1.0647107369924282
2022-05-22,2021,Burnley,Newcastle,1,2,A,2.25,3.4,3.2,1,0.4444444444444444,0.29411764705882354,0.3125,1.051062091503268,0.42285270112708895,0.27982899339292655,0.29731830547998445,5.1062091503268014,-0.9500000000000002,0.7031247802735061,0.8109302162163288,1.2237754316221157,1.1631508098056809
2022-05-22,2021,Chelsea,Watford,2,1,H,1.18,7.5,15.0,1,0.8474576271186441,0.13333333333333333,0.06666666666666667,1.0474576271186442,0.8090614886731391,0.12729234088457386,0.06364617044228693,4.745762711864421,-13.82,0.07866666142222258,0.16551443847757333,2.0149030205422647,2.70805020110221
2022-05-22,2021,Crystal Palace,Man United,1,0,H,3.0,3.6,2.25,1,0.3333333333333333,0.2777777777777778,0.4444444444444444,1.0555555555555556,0.3157894736842105,0.2631578947368421,0.42105263157894735,5.555555555555558,0.75,1.333332740741004,1.0986122886681098,1.2809338454620642,0.8109302162163288
2022-05-22,2021,Leicester,Southampton,4,1,H,1.85,4.0,3.8,1,0.5405405405405405,0.25,0.2631578947368421,1.0536984352773826,0.5129935875801552,0.2372595342558218,0.24974687816402294,5.369843527738261,-1.9499999999999997,0.4868419771468481,0.6151856390902335,1.3862943611198906,1.33500106673234
2022-05-22,2021,Liverpool,Wolves,3,1,H,1.14,8.5,15.0,1,0.8771929824561404,0.11764705882352941,0.06666666666666667,1.0615067079463365,0.8263659342796034,0.11083025471514679,0.06280381100524984,6.15067079463365,-13.86,0.07599999493333366,0.131028262406404,2.1400661634962708,2.70805020110221
2022-05-22,2021,Man City,Aston Villa,3,2,H,1.16,8.0,17.0,1,0.8620689655172414,0.125,0.058823529411764705,1.045892494929006,0.8242424242424243,0.11951515151515152,0.05624242424242425,4.5892494929006045,-15.84,0.06823529010380645,0.14842000511827322,2.0794415416798357,2.833213344056216
2022-05-22,2021,Norwich,Tottenham,0,5,A,9.5,6.5,1.25,0,0.10526315789473684,0.15384615384615385,0.8,1.0591093117408907,0.09938837920489296,0.1452599388379205,0.7553516819571866,5.9109311740890735,8.25,7.599993920004865,2.2512917986064953,1.8718021769015913,0.22314355131420976
2022-08-05,2022,Crystal Palace,Arsenal,0,2,A,4.2,3.6,1.85,1,0.23809523809523808,0.2777777777777778,0.5405405405405405,1.0564135564135562,0.2253807106598985,0.2629441624365483,0.5116751269035533,5.6413556413556165,2.35,2.2702690430978145,1.4350845252893227,1.2809338454620642,0.6151856390902335
2022-08-06,2022,Fulham,Liverpool,2,2,D,11.0,6.0,1.25,1,0.09090909090909091,0.16666666666666666,0.8,1.0575757575757576,0.08595988538681948,0.15759312320916904,0.7564469914040115,5.757575757575761,9.75,8.799992960005632,2.3978952727983707,1.791759469228055,0.22314355131420976
2022-08-06,2022,Bournemouth,Aston Villa,2,0,H,3.75,3.5,2.0,1,0.26666666666666666,0.2857142857142857,0.5,1.0523809523809524,0.25339366515837103,0.27149321266968324,0.4751131221719457,5.238095238095242,1.75,1.8749990625004687,1.3217558399823195,1.252762968495368,0.6931471805599453
2022-08-06,2022,Leeds,Wolves,2,1,H,2.25,3.4,3.2,1,0.4444444444444444,0.29411764705882354,0.3125,1.051062091503268,0.42285270112708895,0.27982899339292655,0.29731830547998445,5.1062091503268014,-0.9500000000000002,0.7031247802735061,0.8109302162163288,1.2237754316221157,1.1631508098056809
2022-08-06,2022,Newcastle,Nott'm Forest,2,0,H,1.66,3.8,5.25,1,0.6024096385542169,0.2631578947368421,0.19047619047619047,1.0560437237672495,0.5704400537557545,0.24919223400909268,0.1803677122351528,5.604372376724953,-3.59,0.31619041596373026,0.5068176023684519,1.33500106673234,1.6582280766035324
2022-08-06,2022,Tottenham,Southampton,4,1,H,1.33,5.5,8.5,1,0.7518796992481203,0.18181818181818182,0.11764705882352941,1.0513449398898316,0.7151598592626587,0.17293865687624294,0.11190148386109836,5.134493988983158,-7.17,0.1564705698269918,0.28517894223366247,1.7047480922384253,2.1400661634962708
2022-08-06,2022,Everton,Chelsea,0,1,A,5.5,4.0,1.61,1,0.18181818181818182,0.25,0.6211180124223602,1.052936194240542,0.17267730258747824,0.23743129105778257,0.5898914063547392,5.293619424054197,3.8899999999999997,3.4161469464925798,1.7047480922384253,1.3862943611198906,0.4762341789963717
2022-08-07,2022,Leicester,Brentford,2,2,D,2.0,3.75,3.5,1,0.5,0.26666666666666666,0.2857142857142857,1.0523809523809522,0.4751131221719458,0.2533936651583711,0.2714932126696833,5.2380952380952195,-1.5,0.571428408163312,0.6931471805599453,1.3217558399823195,1.252762968495368
2022-08-07,2022,Man United,Brighton,1,2,A,1.6,4.2,5.25,1,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737,5.35714285714286,-3.65,0.3047618467120292,0.47000362924573563,1.4350845252893227,1.6582280766035324
2022-08-07,2022,West Ham,Man City,0,2,A,8.0,5.0,1.36,1,0.125,0.2,0.7352941176470588,1.0602941176470588,0.11789181692094314,0.18862690707350901,0.6934812760055478,6.029411764705883,6.64,5.882348615920136,2.0794415416798357,1.6094379124341003,0.3074846997479607
2022-08-13,2022,Aston Villa,Everton,2,1,H,1.8,3.5,4.75,1,0.5555555555555556,0.2857142857142857,0.21052631578947367,1.0517961570593148,0.5281969817315331,0.27164416203335984,0.20015885623510724,5.179615705931484,-2.95,0.3789472886426761,0.5877866649021191,1.252762968495368,1.55814461804655
2022-08-13,2022,Arsenal,Leicester,4,2,H,1.53,4.33,5.75,1,0.6535947712418301,0.23094688221709006,0.17391304347826086,1.058454696937181,0.6174990513369328,0.21819250543776147,0.1643084432253056,5.845469693718108,-4.22,0.26608691024575476,0.4252677354043441,1.4655675420143985,1.749199854809259
2022-08-13,2022,Brighton,Newcastle,0,0,D,2.45,3.2,3.0,1,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,5.399659863945572,-0.5499999999999998,0.8166663944445353,0.8960880245566357,1.1631508098056809,1.0986122886681098
2022-08-13,2022,Man City,Bournemouth,4,0,H,1.06,13.0,29.0,1,0.9433962264150942,0.07692307692307693,0.034482758620689655,1.054802061958861,0.8943822357183525,0.07292655152780414,0.032691212753843235,5.480206195886095,-27.94,0.036551722877526796,0.058268908123975824,2.5649493574615367,3.367295829986474
2022-08-13,2022,Southampton,Leeds,2,2,D,2.25,3.5,3.1,1,0.4444444444444444,0.2857142857142857,0.3225806451612903,1.0527393753200205,0.42217898832684825,0.2714007782101167,0.306420233463035,5.273937532002049,-0.8500000000000001,0.7258062174818652,0.8109302162163288,1.252762968495368,1.1314021114911006
2022-08-13,2022,Wolves,Fulham,0,0,D,2.3,3.3,3.2,1,0.4347826086956522,0.30303030303030304,0.3125,1.0503129117259553,0.41395531164249316,0.2885143081144649,0.2975303802430419,5.031291172595531,-0.9000000000000004,0.7187497753906951,0.8329091229351039,1.1939224684724346,1.1631508098056809
2022-08-13,2022,Brentford,Man United,4,0,H,3.75,3.5,2.0,1,0.26666666666666666,0.2857142857142857,0.5,1.0523809523809524,0.25339366515837103,0.27149321266968324,0.4751131221719457,5.238095238095242,1.75,1.8749990625004687,1.3217558399823195,1.252762968495368,0.6931471805599453
2022-08-14,2022,Nott'm Forest,West Ham,1,0,H,4.2,3.6,1.85,1,0.23809523809523808,0.2777777777777778,0.5405405405405405,1.0564135564135562,0.2253807106598985,0.2629441624365483,0.5116751269035533,5.6413556413556165,2.35,2.2702690430978145,1.4350845252893227,1.2809338454620642,0.6151856390902335
2022-08-14,2022,Chelsea,Tottenham,2,2,D,2.25,3.4,3.2,1,0.4444444444444444,0.29411764705882354,0.3125,1.051062091503268,0.42285270112708895,0.27982899339292655,0.29731830547998445,5.1062091503268014,-0.9500000000000002,0.7031247802735061,0.8109302162163288,1.2237754316221157,1.1631508098056809
2022-08-15,2022,Liverpool,Crystal Palace,1,1,D,1.18,6.75,16.0,1,0.8474576271186441,0.14814814814814814,0.0625,1.0581057752667924,0.8009195743260781,0.14001260706737362,0.05906781860654825,5.810577526679239,-14.82,0.07374999539062528,0.16551443847757333,1.9095425048844386,2.772588722239781
2022-08-20,2022,Tottenham,Wolves,1,0,H,1.4,4.75,7.5,1,0.7142857142857143,0.21052631578947367,0.13333333333333333,1.0581453634085214,0.6750355281856939,0.19895783988630977,0.1260066319279962,5.814536340852139,-6.1,0.18666664177778108,0.3364722366212129,1.55814461804655,2.0149030205422647
2022-08-20,2022,Crystal Palace,Aston Villa,3,1,H,2.5,3.25,2.9,1,0.4,0.3076923076923077,0.3448275862068966,1.0525198938992042,0.3800403225806452,0.2923387096774194,0.3276209677419355,5.2519893899204195,-0.3999999999999999,0.8620686682521833,0.9162907318741551,1.1786549963416462,1.0647107369924282
2022-08-20,2022,Everton,Nott'm Forest,1,1,D,1.9,3.6,4.0,1,0.5263157894736842,0.2777777777777778,0.25,1.054093567251462,0.49930651872399445,0.2635228848821082,0.23717059639389737,5.409356725146197,-2.1,0.4749998812500297,0.6418538861723947,1.2809338454620642,1.3862943611198906
2022-08-20,2022,Fulham,Brentford,3,2,H,2.45,3.4,2.9,1,0.4081632653061224,0.29411764705882354,0.3448275862068966,1.0471084985718426,0.3898003558015417,0.2808855505040522,0.329314093694406,4.710849857184263,-0.44999999999999973,0.8448272948871397,0.8960880245566357,1.2237754316221157,1.0647107369924282
2022-08-20,2022,Leicester,Southampton,1,2,A,1.83,4.0,4.0,1,0.5464480874316939,0.25,0.25,1.046448087431694,0.5221932114882506,0.23890339425587467,0.23890339425587467,4.644808743169393,-2.17,0.4574998856250286,0.6043159668533296,1.3862943611198906,1.3862943611198906
2022-08-20,2022,Bournemouth,Arsenal,0,3,A,8.0,4.75,1.4,1,0.125,0.21052631578947367,0.7142857142857143,1.0498120300751879,0.11906893464637423,0.20053715308863027,0.6803939122649956,4.981203007518786,6.6,5.714281632655977,2.0794415416798357,1.55814461804655,0.3364722366212129
2022-08-21,2022,Leeds,Chelsea,3,0,H,5.75,4.5,1.53,1,0.17391304347826086,0.2222222222222222,0.6535947712418301,1.049730036942313,0.16567406605305904,0.21169463995668653,0.6226312939902545,4.973003694231304,4.22,3.75816747832191,1.749199854809259,1.5040773967762742,0.4252677354043441
2022-08-21,2022,West Ham,Brighton,0,2,A,2.3,3.4,3.1,1,0.4347826086956522,0.29411764705882354,0.3225806451612903,1.051480900915766,0.41349548842683415,0.2797175362887407,0.3067869752844253,5.148090091576596,-0.8000000000000003,0.7419352445370178,0.8329091229351039,1.2237754316221157,1.1314021114911006
2022-08-21,2022,Newcastle,Man City,3,3,D,7.5,5.0,1.36,1,0.13333333333333333,0.2,0.7352941176470588,1.0686274509803921,0.12477064220183487,0.1871559633027523,0.6880733944954128,6.8627450980392135,6.14,5.514701827425127,2.0149030205422647,1.6094379124341003,0.3074846997479607
2022-08-22,2022,Man United,Liverpool,2,1,H,5.25,4.33,1.6,1,0.19047619047619047,0.23094688221709006,0.625,1.0464230726932806,0.18202598494502173,0.22070125195412565,0.5972727631008525,4.642307269328061,3.65,3.281247949220032,1.6582280766035324,1.4655675420143985,0.47000362924573563
2022-08-27,2022,Southampton,Man United,0,1,A,4.2,4.0,1.8,1,0.23809523809523808,0.25,0.5555555555555556,1.0436507936507937,0.22813688212927755,0.23954372623574144,0.532319391634981,4.365079365079372,2.4000000000000004,2.3333320370377573,1.4350845252893227,1.3862943611198906,0.5877866649021191
2022-08-27,2022,Brentford,Everton,1,1,D,2.0,3.5,3.75,1,0.5,0.2857142857142857,0.26666666666666666,1.0523809523809524,0.4751131221719457,0.27149321266968324,0.25339366515837103,5.238095238095242,-1.75,0.533333191111149,0.6931471805599453,1.252762968495368,1.3217558399823195
2022-08-27,2022,Brighton,Leeds,1,0,H,1.9,3.8,3.8,1,0.5263157894736842,0.2631578947368421,0.2631578947368421,1.0526315789473684,0.5,0.25,0.25,5.263157894736836,-1.9,0.49999986842108723,0.6418538861723947,1.33500106673234,1.33500106673234
2022-08-27,2022,Chelsea,Leicester,2,1,H,1.4,5.0,7.0,1,0.7142857142857143,0.2,0.14285714285714285,1.0571428571428572,0.6756756756756757,0.1891891891891892,0.13513513513513511,5.714285714285716,-5.6,0.1999999714285755,0.3364722366212129,1.6094379124341003,1.9459101490553132
2022-08-27,2022,Liverpool,Bournemouth,9,0,H,1.1,10.0,26.0,1,0.9090909090909091,0.1,0.038461538461538464,1.0475524475524476,0.8678237650200267,0.09546061415220294,0.036715620827770364,4.7552447552447585,-24.9,0.042307690680473437,0.09531017980432493,2.302585092994046,3.258096538021482
2022-08-27,2022,Man City,Crystal Palace,4,2,H,1.18,7.5,13.0,1,0.8474576271186441,0.13333333333333333,0.07692307692307693,1.0577140373750544,0.8012162051113485,0.12605801627085214,0.07272577861779932,5.771403737505443,-11.82,0.09076922378698278,0.16551443847757333,2.0149030205422647,2.5649493574615367
2022-08-27,2022,Arsenal,Fulham,2,1,H,1.3,5.75,9.0,1,0.7692307692307692,0.17391304347826086,0.1111111111111111,1.054254923820141,0.7296439901304195,0.16496298907296442,0.10539302079661615,5.425492382014108,-7.7,0.14444442839506352,0.26236426446749106,1.749199854809259,2.1972245773362196
2022-08-28,2022,Aston Villa,West Ham,0,1,A,2.3,3.4,3.1,1,0.4347826086956522,0.29411764705882354,0.3225806451612903,1.051480900915766,0.41349548842683415,0.2797175362887407,0.3067869752844253,5.148090091576596,-0.8000000000000003,0.7419352445370178,0.8329091229351039,1.2237754316221157,1.1314021114911006
2022-08-28,2022,Wolves,Newcastle,1,1,D,2.7,3.3,2.7,1,0.37037037037037035,0.30303030303030304,0.37037037037037035,1.0437710437710437,0.3548387096774194,0.2903225806451613,0.3548387096774194,4.377104377104368,0.0,0.9999996296297667,0.9932517730102834,1.1939224684724346,0.9932517730102834
2022-08-28,2022,Nott'm Forest,Tottenham,0,2,A,7.0,4.6,1.44,1,0.14285714285714285,0.2173913043478261,0.6944444444444444,1.0546928916494134,0.1354490430230656,0.20611810894814334,0.6584328480287911,5.469289164941338,5.5600000000000005,4.861107735341851,1.9459101490553132,1.5260563034950492,0.36464311358790924
2022-08-30,2022,Crystal Palace,Brentford,1,1,D,2.05,3.4,3.6,1,0.48780487804878053,0.29411764705882354,0.2777777777777778,1.059700302885382,0.4603234298608499,0.27754795035727714,0.26212861978187285,5.970030288538197,-1.5500000000000003,0.5694442862654759,0.7178397931503168,1.2237754316221157,1.2809338454620642
2022-08-30,2022,Fulham,Brighton,2,1,H,3.1,3.3,2.3,1,0.3225806451612903,0.30303030303030304,0.4347826086956522,1.0603935568872456,0.30420841683366734,0.28577154308617236,0.41002004008016035,6.039355688724557,0.8000000000000003,1.3478255009454345,1.1314021114911006,1.1939224684724346,0.8329091229351039
2022-08-30,2022,Southampton,Chelsea,2,1,H,5.25,4.0,1.61,1,0.19047619047619047,0.25,0.6211180124223602,1.0615942028985508,0.17942467089224767,0.23549488054607506,0.5850804485616772,6.159420289855078,3.6399999999999997,3.2608675398338263,1.6582280766035324,1.3862943611198906,0.4762341789963717
2022-08-30,2022,Leeds,Everton,1,1,D,2.15,3.5,3.3,1,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,5.386086781435617,-1.15,0.6515149540863775,0.7654678421395714,1.252762968495368,1.1939224684724346
2022-08-31,2022,Arsenal,Aston Villa,2,1,H,1.45,4.5,6.0,1,0.6896551724137931,0.2222222222222222,0.16666666666666666,1.078544061302682,0.6394316163410302,0.20603907637655416,0.15452930728241562,7.854406130268199,-4.55,0.24166662638889558,0.371563556432483,1.5040773967762742,1.791759469228055
2022-08-31,2022,Bournemouth,Wolves,0,0,D,3.5,3.3,2.15,1,0.2857142857142857,0.30303030303030304,0.46511627906976744,1.0538608678143562,0.2711119602598395,0.28754298815437523,0.44134505158578524,5.386086781435617,1.35,1.6279062195785026,1.252762968495368,1.1939224684724346,0.7654678421395714
2022-08-31,2022,Man City,Nott'm Forest,6,0,H,1.06,13.0,29.0,1,0.9433962264150942,0.07692307692307693,0.034482758620689655,1.054802061958861,0.8943822357183525,0.07292655152780414,0.032691212753843235,5.480206195886095,-27.94,0.036551722877526796,0.058268908123975824,2.5649493574615367,3.367295829986474
2022-08-31,2022,West Ham,Tottenham,1,1,D,3.6,3.8,1.95,1,0.2777777777777778,0.2631578947368421,0.5128205128205129,1.053756185335133,0.263607257203842,0.2497331910352187,0.4866595517609391,5.375618533513293,1.6500000000000001,1.8461528994087697,1.2809338454620642,1.33500106673234,0.6678293725756554
2022-08-31,2022,Liverpool,Newcastle,2,1,H,1.33,5.25,9.0,1,0.7518796992481203,0.19047619047619047,0.1111111111111111,1.0534670008354219,0.7137192704203014,0.18080888183980967,0.10547184773988898,5.3467000835421885,-7.67,0.14777776135802653,0.28517894223366247,1.6582280766035324,2.1972245773362196
2022-09-01,2022,Leicester,Man United,0,1,A,3.4,3.75,2.05,1,0.29411764705882354,0.26666666666666666,0.48780487804878053,1.0485891917742707,0.2804889172671714,0.25430995165556874,0.4652011310772599,4.858919177427068,1.35,1.6585357763240116,1.2237754316221157,1.3217558399823195,0.7178397931503168
2022-09-03,2022,Everton,Liverpool,0,0,D,7.0,4.75,1.4,1,0.14285714285714285,0.21052631578947367,0.7142857142857143,1.0676691729323309,0.13380281690140844,0.19718309859154928,0.6690140845070423,6.766917293233088,5.6,4.99999642857398,1.9459101490553132,1.55814461804655,0.3364722366212129
2022-09-03,2022,Brentford,Leeds,5,2,H,2.1,3.5,3.4,1,0.47619047619047616,0.2857142857142857,0.29411764705882354,1.0560224089635855,0.45092838196286467,0.2705570291777188,0.27851458885941643,5.602240896358546,-1.2999999999999998,0.6176468771626832,0.7419373447293773,1.252762968495368,1.2237754316221157
2022-09-03,2022,Chelsea,West Ham,2,1,H,1.55,4.5,5.5,1,0.6451612903225806,0.2222222222222222,0.18181818181818182,1.0492016943629847,0.6149068322981366,0.21180124223602484,0.17329192546583852,4.920169436298472,-3.95,0.28181813057852173,0.4382549309311553,1.5040773967762742,1.7047480922384253
2022-09-03,2022,Newcastle,Crystal Palace,0,0,D,2.0,3.5,3.75,1,0.5,0.2857142857142857,0.26666666666666666,1.0523809523809524,0.4751131221719457,0.27149321266968324,0.25339366515837103,5.238095238095242,-1.75,0.533333191111149,0.6931471805599453,1.252762968495368,1.3217558399823195
2022-09-03,2022,Nott'm Forest,Bournemouth,2,3,A,1.95,3.5,3.8,1,0.5128205128205129,0.2857142857142857,0.2631578947368421,1.0616926932716406,0.4830216088614491,0.26911203922280735,0.24786635191574358,6.169269327164062,-1.8499999999999999,0.5131577596953264,0.6678293725756554,1.252762968495368,1.33500106673234
2022-09-03,2022,Tottenham,Fulham,2,1,H,1.5,4.5,6.5,1,0.6666666666666666,0.2222222222222222,0.15384615384615385,1.0427350427350426,0.639344262295082,0.21311475409836067,0.1475409836065574,4.273504273504258,-5.0,0.23076919526627765,0.4054651081081644,1.5040773967762742,1.8718021769015913
2022-09-03,2022,Wolves,Southampton,1,0,H,2.2,3.4,3.25,1,0.45454545454545453,0.29411764705882354,0.3076923076923077,1.056355409296586,0.43029595015576316,0.27842679127725856,0.29127725856697817,5.635540929658589,-1.0499999999999998,0.6769228686391173,0.7884573603642703,1.2237754316221157,1.1786549963416462
2022-09-03,2022,Aston Villa,Man City,1,1,D,8.0,5.5,1.33,1,0.125,0.18181818181818182,0.7518796992481203,1.0586978810663021,0.11806956662093454,0.17173755144863206,0.7101928819304333,5.869788106630214,6.67,6.015033071403706,2.0794415416798357,1.7047480922384253,0.28517894223366247
2022-09-04,2022,Brighton,Leicester,5,2,H,1.83,3.5,4.5,1,0.5464480874316939,0.2857142857142857,0.2222222222222222,1.0543845953682018,0.5182625863770978,0.27097729516288255,0.21076011846001974,5.438459536820184,-2.67,0.40666657629631636,0.6043159668533296,1.252762968495368,1.5040773967762742
2022-09-04,2022,Man United,Arsenal,3,1,H,2.5,3.5,2.7,1,0.4,0.2857142857142857,0.37037037037037035,1.0560846560846562,0.3787575150300601,0.2705410821643286,0.3507014028056112,5.608465608465618,-0.20000000000000018,0.9259255829905247,0.9162907318741551,1.252762968495368,0.9932517730102834
2022-09-16,2022,Aston Villa,Southampton,1,0,H,2.1,3.5,3.5,1,0.47619047619047616,0.2857142857142857,0.2857142857142857,1.0476190476190474,0.4545454545454546,0.27272727272727276,0.27272727272727276,4.761904761904745,-1.4,0.5999998285714776,0.7419373447293773,1.252762968495368,1.252762968495368
2022-09-16,2022,Nott'm Forest,Fulham,2,3,A,2.75,3.3,2.62,1,0.36363636363636365,0.30303030303030304,0.38167938931297707,1.0483460559796438,0.3468667255075022,0.2890556045895852,0.36407766990291257,4.834605597964381,0.1299999999999999,1.0496179199931601,1.0116009116784799,1.1939224684724346,0.9631743177730056
2022-09-17,2022,Wolves,Man City,0,3,A,9.5,5.0,1.33,1,0.10526315789473684,0.2,0.7518796992481203,1.0571428571428572,0.09957325746799431,0.1891891891891892,0.7112375533428165,5.714285714285716,8.17,7.142851772291901,2.2512917986064953,1.6094379124341003,0.28517894223366247
2022-09-17,2022,Newcastle,Bournemouth,1,1,D,1.44,4.4,7.5,1,0.6944444444444444,0.22727272727272727,0.13333333333333333,1.055050505050505,0.6582096696984203,0.215414073719483,0.1263762565820967,5.505050505050502,-6.0600000000000005,0.1919999744000034,0.36464311358790924,1.4816045409242156,2.0149030205422647
2022-09-17,2022,Tottenham,Leicester,6,2,H,1.45,4.5,7.0,1,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,5.473453749315826,-5.55,0.20714282755102462,0.371563556432483,1.5040773967762742,1.9459101490553132
2022-09-18,2022,Brentford,Arsenal,0,3,A,4.2,3.8,1.8,1,0.23809523809523808,0.2631578947368421,0.5555555555555556,1.0568086883876358,0.225296442687747,0.24901185770750986,0.5256916996047432,5.680868838763575,2.4000000000000004,2.3333320370377573,1.4350845252893227,1.33500106673234,0.5877866649021191
2022-09-18,2022,Everton,West Ham,1,0,H,2.9,3.25,2.5,1,0.3448275862068966,0.3076923076923077,0.4,1.0525198938992042,0.3276209677419355,0.2923387096774194,0.3800403225806452,5.2519893899204195,0.3999999999999999,1.1599995360001856,1.0647107369924282,1.1786549963416462,0.9162907318741551
2022-10-01,2022,Arsenal,Tottenham,3,1,H,2.05,3.75,3.3,1,0.48780487804878053,0.26666666666666666,0.30303030303030304,1.0575018477457503,0.4612804025719877,0.2521666200726866,0.28655297735532564,5.750184774575029,-1.25,0.6212119329660809,0.7178397931503168,1.3217558399823195,1.1939224684724346
2022-10-01,2022,Bournemouth,Brentford,0,0,D,3.3,3.4,2.2,1,0.30303030303030304,0.29411764705882354,0.45454545454545453,1.0516934046345812,0.288135593220339,0.2796610169491525,0.43220338983050843,5.169340463458116,1.0999999999999996,1.4999993181821278,1.1939224684724346,1.2237754316221157,0.7884573603642703
2022-10-01,2022,Crystal Palace,Chelsea,1,2,A,4.2,3.6,1.85,1,0.23809523809523808,0.2777777777777778,0.5405405405405405,1.0564135564135562,0.2253807106598985,0.2629441624365483,0.5116751269035533,5.6413556413556165,2.35,2.2702690430978145,1.4350845252893227,1.2809338454620642,0.6151856390902335
2022-10-01,2022,Fulham,Newcastle,1,4,A,3.0,3.4,2.37,0,0.3333333333333333,0.29411764705882354,0.42194092827004215,1.049391908662199,0.3176442762535478,0.28027436140018924,0.40208136234626296,4.9391908662199,0.6299999999999999,1.2658222507079109,1.0986122886681098,1.2237754316221157,0.8628899551470398
2022-10-01,2022,Liverpool,Brighton,3,3,D,1.33,5.25,8.5,1,0.7518796992481203,0.19047619047619047,0.11764705882352941,1.0600029485478402,0.7093184979137691,0.17969401947148816,0.1109874826147427,6.000294854784016,-7.17,0.1564705698269918,0.28517894223366247,1.6582280766035324,2.1400661634962708
2022-10-01,2022,Southampton,Everton,1,2,A,2.15,3.4,3.4,1,0.46511627906976744,0.29411764705882354,0.29411764705882354,1.0533515731874146,0.44155844155844154,0.2792207792207792,0.2792207792207792,5.335157318741457,-1.25,0.632352755190366,0.7654678421395714,1.2237754316221157,1.2237754316221157
2022-10-01,2022,West Ham,Wolves,2,0,H,1.95,3.5,4.2,1,0.5128205128205129,0.2857142857142857,0.23809523809523808,1.0366300366300367,0.49469964664310956,0.27561837455830385,0.22968197879858654,3.663003663003672,-2.25,0.4642856037415229,0.6678293725756554,1.252762968495368,1.4350845252893227
2022-10-02,2022,Man City,Man United,6,3,H,1.33,5.75,7.5,1,0.7518796992481203,0.17391304347826086,0.13333333333333333,1.0591260760597145,0.7099057574385776,0.16420428824231448,0.12588995431910777,5.912607605971454,-6.17,0.17733330968889205,0.28517894223366247,1.749199854809259,2.0149030205422647
2022-10-02,2022,Leeds,Aston Villa,0,0,D,2.35,3.4,3.0,1,0.425531914893617,0.29411764705882354,0.3333333333333333,1.0529828952857738,0.4041204437400951,0.2793185419968304,0.3165610142630745,5.298289528577382,-0.6499999999999999,0.7833330722223093,0.8544153281560676,1.2237754316221157,1.0986122886681098
2022-10-03,2022,Leicester,Nott'm Forest,4,0,H,1.75,4.0,4.33,1,0.5714285714285714,0.25,0.23094688221709006,1.0523754536456615,0.5429892624813857,0.23755780233560622,0.21945293518300807,5.237545364566154,-2.58,0.40415695054111994,0.5596157879354227,1.3862943611198906,1.4655675420143985
2022-10-08,2022,Bournemouth,Leicester,2,1,H,3.6,3.4,2.05,1,0.2777777777777778,0.29411764705882354,0.48780487804878053,1.0597003028853818,0.2621286197818729,0.2775479503572772,0.46032342986085,5.970030288538175,1.5500000000000003,1.756096704343071,1.2809338454620642,1.2237754316221157,0.7178397931503168
2022-10-08,2022,Chelsea,Wolves,3,0,H,1.4,4.5,8.0,1,0.7142857142857143,0.2222222222222222,0.125,1.0615079365079365,0.6728971962616822,0.20934579439252335,0.11775700934579439,6.150793650793651,-6.6,0.17499997812500273,0.3364722366212129,1.5040773967762742,2.0794415416798357
2022-10-08,2022,Man City,Southampton,4,0,H,1.11,10.0,17.0,1,0.9009009009009008,0.1,0.058823529411764705,1.0597244303126656,0.8501275191278691,0.09436415462319349,0.05550832624893734,5.972443031266561,-15.89,0.0652941138062286,0.10436001532424286,2.302585092994046,2.833213344056216
2022-10-08,2022,Newcastle,Brentford,5,1,H,1.83,3.8,4.2,1,0.5464480874316939,0.2631578947368421,0.23809523809523808,1.047701220263774,0.5215686274509804,0.2511764705882353,0.22725490196078432,4.77012202637741,-2.37,0.4357141819728138,0.6043159668533296,1.33500106673234,1.4350845252893227
